ax-0,ay-0,omega-0,ax-1,ay-1,omega-1
-0.0008033743436944443,0.0044920928652089145,-0.00363976324643946,-0.0029249201227724737,0.005039638462487369,-0.0012854261003465194
-0.0006259112477827178,0.0003374983597522681,0.0003775924529124397,-0.001226132295306659,-0.0007103479421934067,-0.0024731517376599954
-0.0009723977220315532,9.749978940005706e-05,0.0001316917907239078,-0.001050176742351589,-0.00024990302446385265,-0.000976836379534829
0.00026666778966756766,0.00020865619472387075,3.0290803361619568e-05,-0.0001888577393182362,0.00027906503278555893,-5.562387998021239e-05
-0.0004605494720311132,2.437498533433434e-05,0.00016121700744927518,-0.0005152853496246857,-6.872102329296954e-05,-0.00033963103414285333
0.0005360354528721745,0.0033750063570377733,-0.002576851780837497,-0.0034400707438625444,0.003182543477205091,-0.0013650504559134524
-0.0011013072305807478,0.004712951931724177,-0.00471559057187771,-0.0026868643653218025,0.004573006703939873,-0.002252656887117658
-0.0012927559182624687,0.005962642886609792,-0.005036871437401336,-0.00419350587923885,0.006053505534120924,-0.002322370973865752
-0.0023703613398061065,0.007824758272255164,-0.0052781451854612485,-0.006496985073134016,0.00812494050249683,-0.002162039872609597
0.002417015518556276,0.003259677938184219,-0.0025077424006085536,-0.001525494857428089,0.002494054199296547,-0.0010146416656864332
0.0006419411741404652,0.0032795975729234083,-0.00217570333353888,-0.0024189509300917874,0.0030235808010709636,-0.0012113457942244635
-0.00025072978088973893,0.0034505602298181208,-0.0031291087387675227,-0.002399969971385109,0.003993797600297071,-0.0008712364178352162
-0.0005225363162748925,0.00449023706185992,-0.003498653099906198,-0.0034197958862429946,0.004629539174080164,-0.0015069606819234345
-9.340289722215012e-07,0.0003459358187461708,0.0016934149475907045,-0.0008369340850841733,0.0018973453082618552,0.0017965223270480224
-0.001250085069394909,6.805548466440728e-05,0.0004085148179054797,0.0002312757765946897,0.0005009553687090267,-0.00028251940188838017
-0.0004465199999192926,5.714275961910652e-05,0.0002409881742096839,0.0005441988151222432,0.0003580937204856432,0.00030952615168365415
-0.0004608639564345441,9.378866334523514e-05,0.00026324156044743,-7.751383376538403e-05,0.00045042713660803954,0.0005004971710015057
-0.00019306086884024465,0.004859288418515715,-0.003117538556429017,-0.0041804881103293945,0.0056009328805554925,0.0002268286763695837
-0.0002325800985229313,0.005273444608091076,-0.003968501885833075,-0.004053436624906759,0.005204553710010878,-0.0016081430121871341
-0.0006149515190163284,0.006338937418105956,-0.004541186043525595,-0.004830584272415482,0.006655393254990332,-0.0017337016253944823
-0.0022809799572578566,0.007887584477458628,-0.005477100575039601,-0.006526882150369684,0.008773728860076574,-0.0012389129635993537
-0.0016210937060848196,0.0026989181113628805,-0.0015749210244032918,-0.0013083299278890403,0.001729456886076508,-0.0027281456571048857
-3.000115506641205e-05,0.0030965829357846608,-0.002842903154489281,-0.0006782181194246265,0.002759144481973008,-0.0013924567227689237
-0.0008608884880166391,0.003815278778321295,-0.0032584445452914818,-0.0019335485960035395,0.003348402820760123,-0.0016818989792099265
-0.0008796573563817297,0.004778918108823975,-0.0036018624747590155,-0.0030731202712881785,0.004257795157280864,-0.0018823287363581443
-0.0009384547632121376,0.0003471857495989911,-5.331314976292356e-06,-3.0783915624943425e-06,-0.0005262983756547379,0.00030734206217519766
-0.0013936241363113025,0.0005064288166137348,0.0003091877391413971,0.00017583997834037647,-0.000577405577981755,-0.00046704826009127644
-0.0001839666108893745,0.00044220611831304746,8.559440148623152e-05,-5.3753967029541396e-05,-0.0004791899962217865,-0.0004438457939217758
-0.00013548944467536996,0.000323165823127042,-0.00012604407412242224,0.0005338996454560146,-5.9263499018279374e-05,-0.0004204951526318606
-0.0023133165898830965,0.003933870589460679,-0.004958242926317302,-0.0020361076789113253,0.0034821213160084186,-0.002214072502108866
-0.000931336328289604,0.004553624754763909,-0.003960943940495596,-0.0038687497710626012,0.004417630731724952,-0.001906928186872091
-0.000991314490548472,0.005927011583247603,-0.005336930582913933,-0.004129767887400033,0.005985660298325955,-0.0025948045928968805
-0.002654199517079353,0.007563403196748212,-0.0053519145680506084,-0.00646769407833843,0.008281494194640587,-0.0017712164654375066
0.0005901537746058616,0.00208675918961504,-0.0018523953924202974,-0.001480616953784819,0.0008261747316100354,-0.0026051630166723516
0.0005781385447909157,0.0025582871985937758,-0.002192461440895922,-0.00208877368835298,0.0024619719418756464,-0.0009558537347526603
0.00012426816497054398,0.0034021357125590995,-0.0031792601119973968,-0.002089358151499291,0.003200036908977688,-0.001633237817244956
-0.00045518362711797973,0.004310075052700798,-0.003443810675106626,-0.003470835090281583,0.004370201031637129,-0.0018344370380887326
0.0006247117189661644,-0.00019218721171890794,0.000468749999996132,-0.0008118988160457641,-0.0002529604585625733,0.00014685738705666473
-0.0011116316511091313,0.00016791559088269358,0.00040647224381567474,0.00023011939771006636,-0.0002455249713879177,0.00014347782430356048
-0.00071566775850161,0.00021936919538358805,0.00021329017655728557,0.00022340049272587655,-0.0006232869455161502,-0.0005659388195736589
0.000131382309687999,7.282859342031137e-05,0.00014057711980816477,0.0005305517514486713,-0.0002497508842375096,-0.00023521465000584852
0.0007875841591883925,0.004315473084328633,-0.0029720690868061117,-0.0037021594537084423,0.004392447409951733,-0.0016165242975735294
-0.0002990137231583133,0.0048755764121287395,-0.00357570158941414,-0.0038913758965913254,0.004614216308603752,-0.0015395590147089984
-0.0009437530520009904,0.006448832021839619,-0.0043887627966740506,-0.004774329484228639,0.006087303194344985,-0.0025325667999101125
-0.0022558889881119093,0.008289139057336421,-0.005424589327417494,-0.0062054934862785125,0.008442262837585406,-0.0019100068990468273
-0.0009677697433915777,0.0019449425869954198,-0.0034251341519027367,-0.0006327487475227267,0.0015654204883405742,-0.001937145152626496
-0.0008610716682640648,0.0030227028762845427,-0.0030630638663449914,-0.0011828114493776336,0.002235009594192847,-0.001769401895532516
-0.0008312260861644193,0.0036684154034451466,-0.00286378155930217,-0.00217916707502343,0.003275546601029324,-0.0010970633957821782
-0.0012995085696862912,0.004575261690442826,-0.0038764361199733477,-0.0026816293493825416,0.004340473909591367,-0.001303884555473472
-0.0031254874993461024,0.0002437493500005029,0.00025260862690848485,0.000504647690767468,-0.000258019703464063,-0.0012927719072117205
-0.00013928682962263374,0.00015016596363734877,-0.00012430827046883142,0.0002489749048903731,0.0008297483032558098,-0.00030270717506991
-0.0004464889285357313,-4.642851911895097e-05,-0.00037659608434690927,0.00019329569705961447,0.00019802452146408918,-0.00021489926234550895
-0.00013160565788466151,2.671050850882511e-05,-0.00035378282311526147,1.984484592589936e-05,0.00015515773252609174,-8.816881172964215e-05
-0.0029496067009762705,0.00408547193525648,-0.004795903579019045,-0.0019225183183826933,0.0019174716204550801,-0.00352568998625985
-0.0005732051674916466,0.0049297040222463125,-0.003749629824259526,-0.0038647235106233544,0.0037840531610115902,-0.0025527195368080235
-0.0017396651137959898,0.0061619678681899106,-0.004630391087085842,-0.004666062125785068,0.005515765481547775,-0.0022195517188647713
-0.0026728657602284748,0.00803748298399949,-0.005711300895111077,-0.006269462177745173,0.007572466287563575,-0.0017984963722125623
0.0012078786228858496,0.002305656013055553,-0.0038871110048105395,0.0009270175008735393,0.0016905861131635835,-0.0009407770088301626
0.00025822597058164674,0.002970045242767413,-0.003032796601560984,-0.0003041612698219244,0.001434965649559546,-0.002162170004849701
-0.00011253802266067822,0.0036754277100572307,-0.0030038803343881587,-0.001714345012673075,0.0029293363385727933,-0.0018208380954735728
-0.0005407859843411055,0.004552104599908018,-0.0034000756143480106,-0.0025451768051377778,0.004105491917860839,-0.0014462162657319073
-0.0018753808980476183,0.0002176558056187377,4.656757067456052e-05,0.00038721647559192274,-0.0009768760591589987,-0.0012397499440167103
-0.0005564488841215533,0.0002233309511186671,-4.880238255024051e-05,0.0007712608898418565,-0.0006737030526951823,-0.0007326977625917349
-0.00017924168693926403,0.00015587307858785376,0.00014798305398042562,0.00018692410354491175,-0.0002325379078064024,-0.0003812317580152515
-0.00033142334339504077,0.0002552471463888925,6.883199427537275e-05,0.0003412822988467731,8.963990231889897e-05,2.4406169299001928e-05
-0.0001865369770939762,0.004861284081901203,-0.0027983940338871527,-0.003964877553309931,0.004337248460526549,-0.0022843307481909547
-0.0008896724138229839,0.005104347424250179,-0.004887334903290001,-0.0028339038151013896,0.004997791818069857,-0.0013840783419618832
-0.0012402921037494932,0.006339844560729397,-0.0047767034734263235,-0.004716641043652532,0.006294397510018891,-0.0024804335470069677
-0.0027457994133964943,0.007782639202736438,-0.005342867070081224,-0.006446032982610659,0.008482816913187932,-0.0014534116723518536
-0.001893181371982744,0.0014998714013673543,-0.0007477007720954609,-0.003739339031423594,0.001977818934944392,-0.0010955966909878545
-0.00012500518798481193,0.00265857123697949,-0.001836502883684199,-0.0023443928259690872,0.0026638071071742753,-0.0004412889037118549
-0.00049641542133486,0.003371062455384266,-0.003004658094388411,-0.002050878353468796,0.0029825950908521754,-0.0014744626549910236
-0.0006992196794385867,0.0044777088237306,-0.003513943411265354,-0.0030309254565670006,0.004125754090822241,-0.0009428876978386031
-0.0015625012187506226,-1.218749991887169e-05,-0.0009641584407284187,0.0012471596732843704,-0.0014266346204661051,-0.0017008834225298863
0.0005526990368894443,-0.00040231981238751516,0.00021842598902273766,-0.0006762400753565797,-0.00032703017736273536,0.00019187567855559628
-1.3072161964000628e-06,-0.0002160661561071624,0.00014601079101636945,0.00028815303012733447,-0.00044497313794942894,-0.00025644814217224657
-0.00032908906388558857,-6.0295830642001556e-05,0.00010122886300692031,0.0002840648665254119,-0.00041130333121892974,-0.00013875949499945954
-0.0004655995189464801,0.004339002052056067,-0.004564211002741625,-0.00176355645029741,0.003381616784047664,-0.002167287070607704
-0.00024465582120707866,0.005362010067798975,-0.0037753495150163094,-0.0038871299786315105,0.0046843637344809765,-0.001125946323908093
-0.0006849590866779355,0.006799843131593273,-0.004947460373513306,-0.004634549282577148,0.0061366927186788855,-0.0015569747208177276
-0.002896677465641373,0.007872249869643516,-0.005570711110701819,-0.006618927211287183,0.008267763338431263,-0.0017605228091510077
-3.652096254580517e-05,0.002114824846645197,-0.0018682407373522836,-0.0029737749897076893,0.0025974317607799224,-0.0017696674171896465
0.001130875277872207,0.002601787927944034,-0.0027186857316091606,-0.001962088367887496,0.003205485182486731,-0.0012825503804917797
-3.187225710537296e-05,0.0032498093185553433,-0.003197996779949673,-0.0024753430249158104,0.003301288245738982,-0.0011982446255994126
-0.00035986159954265755,0.004414409751795755,-0.003744067978607362,-0.0032288505807548094,0.004226578545384929,-0.0014800532228321842
-0.0012504899993479035,0.0002449993466671724,-0.0005996357663497209,0.00181746962336915,-0.00035217197665374234,-0.0008790420588100645
-0.0006944449861113879,-5.416666630622458e-06,-0.00012645816273612918,-7.346661556267225e-05,0.0006629759908391123,0.00026284635490678474
0.00026763955266501896,8.881214460231024e-05,-0.0002532835148095055,5.877873070809463e-05,0.0002933161601322208,-0.00026765229891550265
-8.105837843047345e-07,-0.00014604963240658024,-0.0003301389160776117,0.00034058345113607835,0.00010521018519113321,-0.00013561837507389116
-0.0013942276881756532,0.004232908821500214,-0.0046385031394306775,-0.00220246118500661,0.005095968134638529,-0.0005687754561431446
-0.0010288772196874617,0.005093146018887032,-0.005439774493881666,-0.0022328771686311003,0.004539586920024319,-0.002547946100189824
-0.0011379186995928517,0.006572615383169008,-0.005214240274708277,-0.0040354058418080275,0.006331366849768614,-0.002034517096960453
-0.0028748405531774323,0.007846270594884647,-0.005620101212775043,-0.006299347265236119,0.008237967640931534,-0.0017508676897963994
0.002416795762218149,0.0032560124956378233,-0.0013554371318322267,-0.0030154391980688477,0.0029993729669247626,-0.0002205491298618023
0.0005549855769023301,0.0027869346354053096,-0.001961154282956179,-0.002436791897915248,0.0026021510434983933,-0.001328416392122457
0.00039909990073662616,0.003373785236958745,-0.002838831077569905,-0.002386258171447569,0.003686132789737308,-0.001521291090727279
-0.0006021960906482368,0.004505181693938072,-0.00366130155489127,-0.002911916120299682,0.004846723051059686,-0.001601598977353294
-0.0012500795999806358,-9.949995754662897e-05,0.0003818350862265507,-0.0005012953145366872,0.0004969314857314333,0.0018805741518121422
-0.00041704222137709895,0.00014444379348241916,-0.00028116057053076095,0.0003186513124105635,0.00017800182333814628,0.0008610767667258409
-0.0001824908756291916,0.0003750530512640666,8.013431125905976e-05,4.598818298792321e-05,7.929930596795825e-05,0.0006782936071822057
-0.0002678592501765597,0.0003508264212717419,0.0002972299486332141,1.6526988314441144e-05,-0.00025994791772191616,0.00030823397742664823
0.0010578248263518053,0.004909691934541074,-0.004065350063971879,-0.0014271528170212155,0.00504900443082032,0.0004939948183430021
-0.00022829720444033578,0.0052648445863440335,-0.004059989870181894,-0.002853308557661095,0.00494201253516587,-0.00136928752878888
-0.0005226546929950773,0.006363199640489014,-0.004675064071133931,-0.004446682487290109,0.006225276863274449,-0.0015775600322850572
-0.002642393705601814,0.0076235182180070145,-0.005289801045114439,-0.00632114666323338,0.008407359381440238,-0.0014250522859366192
-0.002530210060892879,0.0019234915678230814,-0.0010315096148939829,-0.0013395803251867178,0.0025978999782343137,-8.369553133880103e-06
-0.0007947634702021311,0.002352732221428932,-0.0020524587669604496,-0.0013055602543529973,0.001722578729134357,-0.0018386835820714974
-0.0006403185560428197,0.0031675273229154486,-0.002670782647027795,-0.0023517384410916475,0.0030971765652252586,-0.001788996256869251
-0.0010810859024131055,0.003962381039899535,-0.0030727745963411786,-0.0033242428720284996,0.00432642455132688,-0.001564480406976578
-0.0012508407731051663,-0.0003233735426586606,-0.000539363496279005,-0.0006782502983831984,2.916760706572763e-05,0.0010680711503632812
-0.0011111708298390994,5.6874958196850415e-05,-0.0005652915289431718,0.0003128788496065127,0.00036877019810804205,0.000588978726154574
-0.0002678593749979744,-8.92857105653615e-06,-0.00011762855163720078,-0.00027597894326967875,1.4069676936409195e-05,-0.00011107672422921195
-0.00019812163754894777,-0.0001407867872016983,-1.9406342514685793e-05,-0.0002399348338534338,0.00015679868058335176,0.0003653725524282126
-0.0014493680522351116,0.004950499349685422,-0.004231680058277426,-0.0030560570007179266,0.0028869384116683716,-0.00435602537424834
-0.0012033993759325628,0.005239344746225847,-0.005017484215201022,-0.0027712002881165165,0.004833151932160138,-0.0029285877849388126
-0.0014187860086401732,0.006274465640341955,-0.0056024207352634815,-0.0043463157182871415,0.005956488748352719,-0.0024878180626408675
-0.0025030758178916294,0.00796439638066552,-0.00550004640427993,-0.006737472284227888,0.008154900959842852,-0.002025709387799031
-0.0012932817206601221,0.002325584179220657,-0.0023659291357135126,-0.0006979556517600072,0.003010641464705477,-0.0012784364754672706
-0.0007119765499540175,0.0029437370325572153,-0.0028526854816721433,-0.0008582348105770324,0.002508247076773995,-0.0015856385553181251
-0.000875754287594074,0.00388227709142817,-0.0030352977450027025,-0.0022188006018271566,0.0032946019296954876,-0.001570465767341703
-0.0012804913239709763,0.0047214059540888415,-0.0036239161310994577,-0.0029055638729896514,0.004449000306015749,-0.0015139761627965644
-0.0015656399686078681,0.0006217706787363584,-0.0007351841655699187,0.0024591092351589072,0.0002309207057203666,0.000227591451136544
-0.00042052068195223374,0.00046154799022669245,5.3086073848524544e-05,0.0006691395254246027,-0.000451800322573723,-0.000218634034379914
-0.0004464835379132591,4.397316848041716e-05,0.0001258215220405003,0.000379042648651232,-3.9217921464892603e-05,0.00022956898507374226
0.0001315402947589309,3.2210495393795394e-05,-0.00013607136801821609,0.0005282556767104371,-0.00013806951465759228,0.0001574332180395564
-0.00018432481704161452,0.004760358963373701,-0.0037299253491385187,-0.0023350833681448635,0.0033395591074458775,-0.0024906760295664854
-0.00021004026923288066,0.005169867614511761,-0.004466667217180463,-0.0017558242318385345,0.004699956578108375,-0.002443768248208997
-0.0004764906941076167,0.0064940721922532845,-0.005208489437535736,-0.003584914811848226,0.006169205606780922,-0.002881530130410021
-0.0023293423024638962,0.00797421076208181,-0.005674044472244703,-0.005849862122307776,0.008392231726436168,-0.001594576373641296
-0.00035700118180409524,0.002340347763740519,-0.00253464815088561,-0.00117263107610871,0.0031704642410208816,0.00039490694931504366
-0.0003919424724219134,0.002490501916805428,-0.002684171875499655,-0.001933800002274561,0.003026054771212366,-0.0006058002628921915
-0.00023505448669414175,0.003379417723143182,-0.0029337655300784187,-0.0028330956611691666,0.003543196910988208,-0.0014779218858511159
-0.0005533020808979357,0.004586288240944497,-0.0035221976137177423,-0.003569827659585654,0.004727003658984357,-0.0015222153863572875
-0.0009383646432867265,-0.000326279722462132,0.0008396615147066022,0.00047608529523540666,0.0006646272834483213,0.0014206680056319532
-0.0006944673298586106,-3.520832341634694e-05,0.0003104532103414486,0.0003356318168606314,-0.0005236781183122331,-0.0001760573818460682
8.888290820415914e-05,0.00012024017182686251,0.00025042198870514225,-6.275055532332731e-05,-0.00044253889023333174,0.0003690230398954521
-0.0001973918147955468,-2.462498518397423e-05,0.00022799113535391862,-9.726732600058939e-05,-0.00031397765555478917,0.00010995090887901491
-0.0001697366290923097,0.004568370818113292,-0.0029943614346661374,-0.004473835522517122,0.003894330888164904,-0.0017249351655229672
-0.0008309265383902679,0.005445755317811789,-0.00413868729486375,-0.003829363952755226,0.00493408924101546,-0.001958099885707165
-0.0009927934804056435,0.00682867073448513,-0.00502991609101916,-0.00457445584061649,0.006294192952744498,-0.0013232494523570829
-0.002409077302754841,0.008294068812403152,-0.005778006292131432,-0.006530678024629337,0.008468179796721037,-0.0016961545884807666
0.0005940448625924022,0.0019717456521457974,-0.0024150936695187253,-0.0010963355822207754,0.0020198826674588943,0.00030093137837194917
-0.0004958122088974085,0.0020743121896684416,-0.00171992929850114,-0.0022607962644533635,0.0025096284370039004,-0.0015904919967477424
0.0001602972572971912,0.003215817763167672,-0.0023535466973833735,-0.0026673348276575115,0.0035317231747750938,-0.0012823371954811297
-0.00030236155996790783,0.004279879201451431,-0.0031720953915551514,-0.003237924488130288,0.004448787006519993,-0.0017353998194828617
-0.0018756296473673717,0.00027984280552825806,0.00017144450335446204,-0.0013469382425246312,0.00037816645911611935,0.00014313002581756162
-0.0013889430555321287,-5.4166630555566524e-05,0.00012579334009937208,0.00023197597551822332,-8.872151232976034e-05,-0.0010671302111131542
-0.000446484374967891,-4.4642810639933e-05,-5.672738602469085e-05,-3.288785909874977e-05,-7.344778819862174e-06,-0.000611479744519472
-0.00020192937329846066,-0.00034814437729845766,6.495319092084264e-05,-0.00034292030546308265,0.00013548065470880832,-0.0004528947310102426
0.002015186144344039,0.004672539820270742,-0.00397053818589066,-0.001367814885154528,0.004142080637769413,0.0002481925689273856
0.0006085831200498672,0.005312631342227886,-0.0042607220858368695,-0.0024918308147591096,0.004439396752152337,-0.0011808591907327662
-0.0005778990918105441,0.006492928911749274,-0.005279974471939548,-0.0039646396449492605,0.006121632890492794,-0.0018203315087843089
-0.002338028805822614,0.007854050505470075,-0.005667085864052115,-0.00603197822533544,0.008251437440154953,-0.0012852249957734667
0.0015361358713869566,0.0018242193319362267,-0.0010648492076506533,-0.0020938144547760773,0.0008112521969472208,-0.0025966318630554763
0.0003228741759015503,0.0022807667351733025,-0.0015912586308434544,-0.0019992797619661218,0.002088395176979501,-0.0016992851562721196
-7.830343593370362e-05,0.0030103566393873374,-0.0024419482606038195,-0.002623799314921008,0.002852653192642448,-0.0020759305899247554
-0.0004808958460991281,0.004373173611889217,-0.003379378611320649,-0.0030695449993529455,0.00421315124976124,-0.0015952540248293833
-0.0003125153125033142,4.374999642708856e-05,-0.001074109649199656,0.0004579407688887205,-0.000792074692477357,-0.0013469136109223179
-0.0006957251038485089,0.00026405141474385423,0.00027794923640775713,-0.00016081288582560206,-0.0004121234236206497,-0.0005638188909485988
-0.0003572505914091671,6.156237430999361e-05,4.965884272341491e-05,0.0003365503131260082,-0.00040046447303602816,-0.00028291958097511775
-0.0001315842496717398,1.1782893146184806e-05,0.0004838601103798015,-0.0001812999319926675,-0.00038534970307246255,-0.00046076309625322614
0.0017610222764682937,0.0037916614663103965,-0.00296532850083131,-0.004452748615928204,0.004215938173735001,-0.002219019869208194
-0.00047465045748756255,0.0050613029356736785,-0.0038478937482973163,-0.0041247875424514175,0.0045740452165814955,-0.00342189257469045
-0.0011592646260835274,0.00600943752596139,-0.004726963978920037,-0.004900915165320652,0.0059971283558191745,-0.0026627865285967184
-0.002272980743865306,0.007653856388195179,-0.0052071866618166145,-0.0068366831254507736,0.008189958240364123,-0.0020601422461633137
0.0012143301890976677,0.0021218014259450605,-0.002754565802336184,0.00016583726189511871,0.0004710411908755152,-0.002768480878191648
0.00016179233760762714,0.0025357805391524007,-0.00210417018471323,-0.0015152641066329409,0.002001056034447076,-0.0015064014170908093
2.797814265185851e-05,0.0034300279995656087,-0.003181598140466638,-0.0016235574690334367,0.0027680001617567357,-0.002046814665568727
-0.0008727114811208095,0.0043086123686345785,-0.0038993107300880495,-0.002910816353041427,0.003924475016790336,-0.0018769428013808958
0.0009371768002752745,0.00020199965525349595,-0.00019469916635525553,0.0002484163555693808,-0.0008833328770177507,-0.002734334686643747
0.00013880888892943885,6.666660266661879e-05,-6.767099716081187e-05,0.00028154270827350654,0.0003337513932937735,-0.00018956686000567066
-0.0003581026139489899,0.00018280914083881642,0.00022848260636353684,-0.0004867433803413495,-3.2938041813875986e-05,-0.0004949323564873431
0.00019519159824565868,0.00024052634004314633,5.4790003275579104e-05,-0.0003489213191154583,8.079772366880995e-05,-0.0001218524179920428
0.002340463999758735,0.004496184860016388,-0.004194101221863256,-0.002274265787707841,0.004563446714168223,-0.0016976319062306233
-0.0003470487729602863,0.005120592799950811,-0.0046954381613040835,-0.0030539212682003905,0.004767914377611864,-0.0015924659779330429
-0.0009187645731870539,0.006367690510265742,-0.005619934094995164,-0.003818526063112393,0.006215012198982787,-0.002546279507094153
-0.002334886073762643,0.007828020041205853,-0.005689384979774179,-0.00625774638338274,0.008347748184493292,-0.0017097817305052128
-3.7214923608031025e-05,0.0021726155854259474,-0.0021983627251122295,0.000510374214689191,0.0010820348488142784,-0.002386988237290666
-0.001245617289727077,0.0026958596828588702,-0.0024012124384116384,-0.0007052229688368309,0.0019328793361972352,-0.0020862935704024643
-0.000603951396748895,0.003448246926039732,-0.0027289542418883405,-0.0013552683922672473,0.0028278243720833824,-0.001878556487787199
-0.0008305895157913555,0.004636335209561213,-0.0030716729815359538,-0.00284802833772372,0.0038380804473149054,-0.0019942038645006186
-0.00032412796523856313,0.0012175509677208771,0.0012286531031815984,0.0003343728662702494,0.0005710602691000322,0.0003927950956855719
-0.0005586543878055572,0.00041594294235238583,0.00041512879860810474,0.0010260332267049883,0.000498128717875875,0.0006748401657331717
-0.0006263156229658577,0.00021567322120187563,0.0005169501101730851,-0.00011893035615455945,9.913645631492995e-05,0.0005625943534033816
-4.5342508987233327e-07,0.0001105908658984315,9.402757287911203e-05,0.00020474604969935117,-3.437039558372069e-05,0.00024877760359648686
-0.0017708839830377077,0.005061013142364307,-0.004896179009648144,-0.0001063722255001398,0.003801655030732237,-0.0034127286659968448
-0.0005143872122630948,0.005347732586559648,-0.004465759404989302,-0.003032376540322105,0.005034319773185765,-0.0022753432281610556
-0.0011155389483759523,0.0062445701493121005,-0.005192129150453322,-0.004275261418065779,0.006455722145301347,-0.002497405828057781
-0.002791788164734296,0.007712554815446082,-0.00590986707031598,-0.006239395599396067,0.008427257571812011,-0.001314257036454322
-0.003169462399782441,0.0023274187566393037,-0.0027275568654609728,-0.0001865431161415798,0.0017135316698439762,-0.0009542972321807675
-0.0009701713021960225,0.002746884454194732,-0.002002499515534822,-0.0017846817537877275,0.0025489224000964836,-0.000846340978232095
-0.0006474816759019905,0.003680962434154035,-0.0028766656657188455,-0.0020711958193511287,0.003702723784888443,-0.0011497932494283372
-0.0012186954863324662,0.004756340236174807,-0.003631460974096898,-0.0027986365508132845,0.0047381058943518775,-0.001780655972969859
-0.0012503183997245038,-0.00019899966037343893,-0.0004865886804386599,-0.0006469798294606033,-0.0002717910352542652,0.0012461911889985466
-0.0002846567202507977,-0.0006196990949895554,-0.000622229610809809,0.00044055241592134823,0.0002605516715884246,0.0014587306417451146
8.649672296467958e-05,-0.00031873373071814466,-0.00027498785981132167,0.00014967245260637846,-0.0002424809530893587,0.00024661631847579447
-6.622543248440371e-05,-0.00010764355975102957,-0.0002177089193958642,0.0001777426732171119,0.00010694321122886743,0.0007009200340296326
0.0016967066153172894,0.004741070689754795,-0.0027291705651244502,-0.004670877738109647,0.004101699248113683,-0.0007803043892418149
0.00032011936687559306,0.00534168674861318,-0.00417348463987382,-0.0031232428064045495,0.004811187176866226,-0.0016151389514378828
-0.0007292343327981137,0.006635390623902772,-0.005101583111037049,-0.0043778808225595845,0.005770735551034447,-0.0022176550459845107
-0.0026126242783291133,0.007890082610981545,-0.0055907004280209005,-0.006422696126628643,0.007898082687336617,-0.0012708535865455974
-0.0003790790850388692,0.0028477874245503845,-0.0008612817080679014,-0.001968574636392051,0.0018205434248012853,-0.0017171418858208387
0.0009610346011428788,0.0029123551648664696,-0.0020956243816171944,-0.0013370742579572109,0.0022772482685380468,-0.0019364394210784495
-0.00018739599435903451,0.0035784955357047424,-0.0025420683923971232,-0.0020088881284871913,0.0031938342887447807,-0.0015313076525731123
-0.00039948105305445827,0.004715043667122274,-0.003238660580205008,-0.003124888120877096,0.004315805827073913,-0.0021457570542308883
0.00031249500000163355,2.4999999333288317e-05,-0.0009814275917820192,0.0008752007600795753,0.0005292557732627934,0.00041669922282161487
-0.0004173919995557422,-0.00019872045724239748,7.417689773834033e-05,-0.00043880980850804124,0.0006182330813629214,0.00044699128664498703
-0.0001787825875220512,-8.618715510678432e-05,-1.6791877057482324e-05,9.337006378974864e-05,0.0006554596036390763,0.00034839204003259523
-0.00019737486841849664,-1.289473469304135e-05,-4.116195170311114e-05,0.0002796345843696602,-0.00011736348758410073,-0.00016012164712709306
0.0017257455214858552,0.004327564784503526,-0.0039437332177462425,-0.002858199178494558,0.005066927602846716,-0.0005548513483596973
-7.997373843407177e-06,0.004814164795781708,-0.004560561039781665,-0.003484595445533515,0.004973219218087293,-0.001375424846100648
-0.0002860826591951003,0.0064627949601491355,-0.005556073495465481,-0.004150618974719086,0.006184455406443559,-0.002463548900930828
-0.002126949488519927,0.00809888233759731,-0.005585726929166917,-0.006453917364285975,0.008228360399657434,-0.0018845231392587629
-0.00034070147337389445,0.0018726352896749853,-0.001512587818764538,-0.0027453802756427503,0.0021769221708253794,-0.001552549305894324
0.00029590245520208193,0.0026067557820514163,-0.003064599610202692,-0.0013535893332213462,0.002455271649152219,-0.0011068184010821892
0.00011177100080988251,0.003484086940115095,-0.003042970985386068,-0.0025750595686939238,0.003332592301293069,-0.0013047837574613
-0.0008413664675507128,0.00443918366519735,-0.0035672723191142687,-0.003429523667834941,0.004386034346230402,-0.0017789255004910973
0.001244304774002114,-0.0008437243713272982,-0.001126869732206992,0.0018752956342862892,-0.0013228948309365607,5.454656502174027e-05
-0.00015481896241244087,-0.0009287761923498956,-0.0004147763454704418,0.0010429952798528418,0.00011134865381894837,0.000900619367974784
0.0007866523839708936,-0.0007868110501752341,7.345397823916538e-05,-6.0726062337376364e-05,8.975250915096591e-05,5.136676614217858e-05
0.00018625846115011572,-0.0005392421514260043,-0.00023455465693907125,0.0002441300095091277,-1.0355427116681107e-05,5.984923504156002e-06
0.0007793225915639357,0.004465968844826265,-0.005010652651106506,-0.0013175223667685754,0.004379630740940915,-0.0016112865611761507
-0.0005831881074015567,0.004923317501709341,-0.005115342959531126,-0.0024941914657825334,0.004587671361190747,-0.002417632344644168
-0.0013666112061657052,0.00610320667552772,-0.005518794401106396,-0.003968412181276241,0.006229095982038742,-0.0017474144303257302
-0.0024908452071671417,0.007569556676078057,-0.005557021008354014,-0.006245320581459522,0.008242784809602994,-0.0013526065856221607
